ra dec type modelMag_g modelMag_r modelMag_i modelMag_z z zErr idnum
212.875904489091 53.5828123710623 3 22.96949 21.74002 21.50049 21.02387 0.403216 0.103832 020090
212.867918317594 53.5760829479467 6 23.67037 22.61002 22.25753 21.42837 nan nan 020090
161.327161684912 58.198339360727 3 22.85718 22.10394 22.06997 21.85428 0.366599 0.082519 020096
161.327977865209 58.184319428198 3 23.16865 21.81626 22.54749 20.86508 0.51225 0.097742 020096
161.321442247568 58.1918848245173 3 18.77176 17.8061 17.36475 17.00075 0.107441 0.01419 020096
161.326832405172 58.1917721061573 3 22.32953 21.18759 21.02655 20.92867 0.37078 0.097083 020096
161.312752411908 58.1870217633921 3 19.17123 18.87274 18.70629 19.0311 0.071163 0.039367 020096
161.312379303837 58.1960947939771 3 23.45268 23.74539 21.63158 21.15363 0.490871 0.142801 020096
161.298830511844 58.2003102958537 3 24.72615 23.39925 21.94045 22.31174 0.649093 0.121071 020096
161.300623363036 58.1859596589481 3 23.13697 22.11794 21.63188 21.21483 0.501908 0.09658 020096
161.30930787371 58.1878583639237 3 24.89921 23.04105 24.62702 22.31945 0.705204 0.095969 020096
161.306805815083 58.1849758967332 3 24.38495 22.48414 22.69664 21.6909 0.374469 0.072373 020096
161.324193604058 58.1886260631999 6 22.73267 21.42919 20.60698 20.08815 nan nan 020096
161.313713686669 58.1933167435093 3 22.91305 22.42074 21.9998 21.87631 0.52585 0.166543 020096
161.310192452299 58.198800096083 3 24.64498 24.32341 24.85628 20.37911 -9999.0 -9999.0 020096
161.314001844802 58.2001286921482 3 22.19198 21.5401 21.07619 20.89651 0.366597 0.162925 020096
161.313820157778 58.1902434998481 6 23.43463 24.15456 23.70699 21.94378 nan nan 020096
162.00233512825 58.8591279726027 3 22.37937 21.64846 21.67605 21.11966 0.463725 0.109023 020121
162.006278835149 58.8653985600013 3 25.30766 26.1804 23.48582 20.34881 -9999.0 -9999.0 020121
162.013430899321 58.8574034056815 6 23.12564 22.15199 21.84873 21.76961 nan nan 020121
162.016774197688 58.860026640966 3 17.06395 16.27289 15.83848 15.52771 0.088367 0.018805 020121
162.021464488504 58.8557124632462 6 20.14263 19.75554 19.60678 19.55968 nan nan 020121
162.024221204344 58.8574268628695 3 24.72876 22.46515 22.81867 21.72552 0.395599 0.071058 020121
162.026382726377 58.8672426561661 3 23.76814 21.09464 20.10113 19.57062 0.503003 0.026879 020121
150.085883451324 1.4125584410066 3 19.21802 18.0961 17.62642 17.27007 0.15382 0.011448 020132
150.086798076475 1.41129737309436 3 19.86947 18.76588 18.30213 18.05268 0.19252 0.028433 020132
150.084622500591 1.4150515037347 3 23.86521 21.59285 21.10793 20.09654 0.48065 0.0552 020132
150.080169886462 1.41686699383377 3 23.73923 22.0595 20.63468 19.6021 0.658345 0.059342 020132
150.093767272471 1.41718786617819 6 22.23271 21.2441 20.22415 19.68347 nan nan 020132
150.096540177866 1.42533493266386 6 24.8638 24.77263 23.88848 20.7148 nan nan 020132
150.08749978346 1.41751626823787 3 19.69101 18.73811 18.32249 18.04151 0.132851 0.022629 020132
150.091413437257 1.41402116558727 3 18.9122 18.24287 17.87054 17.52189 0.105215 0.032266 020132
211.869999069263 53.3490658717712 3 19.86812 18.53827 18.06361 17.68087 0.219084 0.029823 020176
211.869930920618 53.3496321333322 3 21.09836 19.93951 19.34678 19.01943 0.316987 0.089341 020176
211.867731243906 53.3375378034206 3 20.76937 20.30776 20.14642 19.90845 0.182491 0.071249 020176
211.865175737836 53.3485750039414 3 22.76369 22.03503 21.46158 21.95161 0.512795 0.150384 020176
211.850533018442 53.3442814736246 6 23.82621 24.17704 21.84917 21.11257 nan nan 020176
211.853989341307 53.3426518151233 3 21.93851 20.53963 19.99082 19.56027 0.361133 0.071499 020176
211.861173809109 53.3449581739505 3 21.25035 20.63297 20.49265 20.0993 0.307179 0.082705 020176
211.872342515888 53.3464991653876 3 22.97121 21.93069 21.66894 21.59113 0.279483 0.123865 020176
211.858928645012 53.3471308802245 6 22.6377 21.60399 20.68242 20.28482 nan nan 020176
213.06244603021 53.4611658008192 3 25.21914 25.47464 23.72487 24.10879 0.123571 0.143636 020200
213.056217733869 53.4555187377477 6 24.89503 25.30106 24.60053 22.75306 nan nan 020200
213.058743919774 53.4580440250393 3 25.07793 25.4229 24.59523 22.8703 -9999.0 -9999.0 020200
213.054420834642 53.4552231234927 6 25.09461 24.68614 23.76999 22.84514 nan nan 020200
213.04745916199 53.4678401056264 3 22.38225 21.49203 21.15463 20.7774 0.373048 0.1457 020200
213.06158314907 53.4597544614682 3 24.66946 24.87493 24.69161 22.81588 -9999.0 -9999.0 020200
213.046540644642 53.4642126622802 3 17.96659 17.60234 17.28894 17.15807 0.070744 0.012961 020200
213.046921929487 53.4639785755061 6 24.83276 22.10096 21.72112 22.58893 nan nan 020200
213.062238949056 53.4566909345011 3 21.7184 20.64238 20.04126 19.86352 0.393478 0.131831 020200
162.529796086912 58.7743276774671 3 21.68347 22.11689 22.41314 24.85631 0.527569 0.06047 030006
162.526624149506 58.7811494341202 6 23.87572 22.94514 22.12264 23.54471 nan nan 030006
162.525178538052 58.7779146550087 3 22.7648 21.58118 21.66359 21.40413 0.504886 0.070468 030006
162.517439758477 58.7850411693118 3 22.30428 21.67364 21.65652 20.11345 0.832156 0.131891 030006
162.514247890194 58.7767811036782 3 22.39994 21.44167 21.25963 20.82181 0.399943 0.085423 030006
162.513543024352 58.7807541297026 3 23.0144 21.485 19.98701 19.28475 0.712447 0.04708 030006
162.512969008344 58.7844372488658 3 22.56617 22.12805 21.6005 21.30786 0.675043 0.09778 030006
162.50856062241 58.7846755681365 3 23.10915 22.95314 21.81866 21.48855 0.598152 0.112579 030006
162.532549687806 58.7783995376664 3 23.60319 22.99521 22.20728 21.79618 0.665263 0.133143 030006
162.53423254758 58.7742599970704 3 22.61697 22.82747 23.45365 22.35815 0.324919 0.151603 030006
162.535110171029 58.7835488599286 3 26.30156 24.32798 24.45575 20.00621 -9999.0 -9999.0 030006
162.539321534667 58.7692103354072 6 23.36594 24.62072 23.65379 22.48763 nan nan 030006
162.540454874929 58.7794763365315 3 23.391 22.61728 22.28543 22.06842 0.499367 0.112006 030006
162.528739713466 58.7790007141471 6 24.76587 22.74046 22.47808 22.02855 nan nan 030006
162.519194815669 58.7811037338922 3 21.5711 21.14966 21.00996 20.81805 0.346473 0.151492 030006
150.195919072352 2.01752865774448 6 23.37344 22.32411 20.77973 20.36423 nan nan 030010
150.196646537775 2.02337143160379 3 24.06229 22.29916 21.79082 21.38529 0.438954 0.061874 030010
150.184962416251 2.02857218064983 6 20.52021 19.86843 19.81942 20.04202 nan nan 030010
150.188073301127 2.02451013247077 3 23.31978 22.1857 22.34251 23.41236 0.593773 0.078477 030010
150.190268542391 2.02317449856961 3 21.41367 21.16751 20.92709 22.13711 0.711714 0.070715 030010
150.182823146712 2.02934024768997 3 20.0118 18.6067 18.13035 18.14294 0.228213 0.0575 030010
150.189970745032 3.40985191892678 6 22.41618 21.95467 21.54116 22.03302 nan nan 030066
150.175718239338 3.40728114489932 6 20.64978 19.72574 19.38049 19.16598 nan nan 030066
150.180580594151 3.39863804408883 3 21.28383 20.73635 20.66627 20.35216 0.214275 0.080918 030066
150.183875744648 3.40524954373974 3 22.39419 20.82033 20.21573 20.38111 0.374967 0.093093 030066
150.18735012586 3.39855808266691 3 23.3881 22.25076 22.24529 22.52887 0.414708 0.109193 030066
183.167578079589 46.9909924086056 3 23.69136 23.00536 22.17543 22.8133 0.584445 0.136056 030129
183.175262719171 46.992956710696 3 23.73046 21.93039 20.92185 20.13228 0.693116 0.045337 030129
183.179381802424 46.9940292704977 3 24.56457 22.19868 21.20679 20.97276 0.589382 0.038724 030129
183.180444734448 46.9831981921163 6 23.9141 23.10244 22.25264 21.85764 nan nan 030129
183.185795256694 46.9941101136905 3 22.10436 21.27447 21.17134 21.15338 0.343198 0.086492 030129
183.176232666772 46.9936105259185 3 22.1803 21.18971 21.40005 21.14367 0.335295 0.07688 030129
183.165436145906 46.9997601526659 3 23.1668 22.38637 21.37208 21.09604 0.652954 0.086631 030129
183.164734418778 46.9859098125738 6 20.15591 19.91923 19.8535 19.78273 nan nan 030129
183.180214615618 46.9853223724103 3 25.11636 22.6366 21.61766 20.91743 0.759535 0.038113 030129
150.500107504956 2.05328620591168 6 23.75446 22.44852 21.29296 20.46224 nan nan 040111
150.507173697808 2.05516279844451 3 22.95573 22.42484 21.42296 21.20414 0.567495 0.155671 040111
150.507043985687 2.06536033250015 6 14.68651 13.63665 13.38535 13.06485 nan nan 040111
150.50239031039 2.06821760791412 3 21.63855 19.88648 19.1493 18.80485 0.426456 0.027936 040111
150.501492090919 2.06142648920617 3 22.16282 21.06627 20.49362 20.54771 0.388864 0.141477 040111
150.498203147556 2.06389126537518 3 21.62564 20.96024 20.57339 20.60881 0.368063 0.142559 040111
150.499910359107 2.06569444194917 3 22.21696 20.96924 20.19881 20.2871 0.480051 0.09333 040111
150.504441752132 2.06765699745114 6 25.80026 24.96187 22.55842 22.16214 nan nan 040111
150.506297291319 2.05818943878359 6 19.42261 18.92946 18.57934 18.4715 nan nan 040111
150.505360426355 2.06496301107581 3 22.53556 18.41516 17.68302 19.49733 0.407816 0.091182 040111
150.50345379982 2.0605312370756 6 24.02081 22.31854 21.61881 21.87788 nan nan 040111
150.503143961002 2.0587494987582 3 22.123 20.37303 19.73852 19.11929 0.405354 0.044578 040111
214.45753313537 52.8090132824277 6 24.84761 22.84229 21.42205 20.39972 nan nan 040137
214.4616985604 52.7977751294653 6 24.66523 23.0125 21.97806 22.16236 nan nan 040137
214.462556071553 52.7953383004337 3 23.63732 22.73856 21.2806 20.68714 0.751327 0.081165 040137
214.467699349471 52.8029994040042 3 22.72628 21.93401 21.24651 21.09236 0.713497 0.078488 040137
214.468178487272 52.7992217553931 3 24.20193 23.03832 21.7412 21.41071 0.685755 0.063412 040137
214.466974067771 52.8089703374963 6 22.84084 25.36543 23.93266 23.31098 nan nan 040137
214.449133637645 52.8015968080063 3 22.53016 21.98046 21.49921 21.07399 0.602078 0.185967 040137
214.463470949113 52.8017293298162 3 22.25301 22.3563 21.99609 22.26335 0.351725 0.140281 040137
214.472946722036 52.8071770482858 6 22.7781 21.52413 20.4991 19.85232 nan nan 040137
215.031692363003 53.5553653792309 3 22.43447 22.15007 21.40117 21.17276 0.558616 0.235124 040146
215.036638913959 53.5659263606805 3 22.6193 21.4672 20.67741 21.10301 0.444924 0.142393 040146
215.037199544265 53.5648291019323 3 23.71013 23.24955 22.14698 22.93838 0.51111 0.139847 040146
215.051378698642 53.5558622592237 3 23.61746 24.15015 22.10769 23.46262 0.75122 0.137459 040146
215.030358685139 53.5592849965547 3 23.04875 22.10222 21.56193 21.4707 0.449972 0.129674 040146
215.037928055223 53.5635875605815 3 24.93144 22.7926 21.66859 21.39683 0.808539 0.043067 040146
215.044991311859 53.5634510904718 6 22.61298 22.87936 22.37433 22.58139 nan nan 040146
215.042894338104 53.5565943409642 6 23.10333 22.71875 22.21593 22.45117 nan nan 040146
215.04527255245 53.5616609566471 3 17.75228 17.29455 17.03684 16.94425 0.053801 0.019742 040146
215.04730320485 53.5614486929419 6 22.46848 22.71326 22.47376 22.56931 nan nan 040146
215.044153273616 53.5628269641505 6 22.5444 21.99503 21.73703 21.4792 nan nan 040146
215.043945778462 53.5620323416913 6 22.81922 23.36569 23.42894 22.61376 nan nan 040146
215.058458246871 53.564063506734 6 23.10421 23.27283 22.53652 21.43322 nan nan 040146
162.1128400376 57.1453159432815 6 24.53452 24.06614 23.67642 23.31457 nan nan 040150
162.108812513507 57.1526902284225 3 23.40474 22.25459 22.4365 21.69739 0.468681 0.073346 040150
162.090324192738 57.153069094194 6 23.46889 21.88494 20.58627 19.90599 nan nan 040150
214.10583247314 54.0561751803185 6 20.13628 19.8557 19.71108 19.75496 nan nan 040166
214.130638238057 54.046271422906 6 22.90401 22.37222 22.03098 22.15151 nan nan 040166
214.132128573862 54.0508297569702 3 21.83904 20.9874 20.59953 20.08746 0.382971 0.147039 040166
214.113272597794 54.0497218399822 3 23.26439 21.85388 21.1409 21.22483 0.456784 0.097056 040166
214.1238785785 54.054200005305 3 21.82599 21.66977 21.41584 20.10831 -9999.0 -9999.0 040166
214.125017549516 54.0459167765325 3 22.43545 21.69567 21.02499 20.2789 0.699804 0.142724 040166
214.11347523894 54.0470420171936 6 24.40386 22.39513 20.93034 19.9539 nan nan 040166
214.114074329378 54.0520223527605 3 20.86117 20.29798 20.11279 19.8187 0.207524 0.068944 040166
214.112547521081 54.0536960300188 3 21.39279 20.89952 20.65668 20.66476 0.273204 0.129763 040166
161.300546069488 58.5553853172415 6 20.77963 19.40654 18.70407 18.28592 nan nan 040198
161.299528385271 58.5606750411649 3 23.33552 22.97285 22.06107 21.52977 0.676191 0.134389 040198
161.286539462442 58.5492544669991 6 21.54019 21.10755 20.88757 21.3841 nan nan 040198
161.288746000072 58.554565324115 3 22.32764 21.40489 21.22723 21.78696 0.248804 0.089507 040198
184.457798326186 47.4500819678493 3 24.80948 23.11624 21.72517 21.96667 0.704763 0.099199 040201
184.449013166937 47.4484695928367 3 23.31457 22.31222 23.20374 23.4468 0.480147 0.112095 040201
184.451284706095 47.4479180139052 6 23.10736 22.63046 21.975 22.46324 nan nan 040201
184.455181820579 47.4484249750655 3 20.64961 19.09937 18.57484 18.21569 0.291971 0.026599 040201
184.453532863497 47.4486173388349 3 21.81722 20.62855 20.11001 19.82394 0.359698 0.106168 040201
184.454166075693 47.4549659366476 3 23.34954 22.03517 22.64531 22.12814 -9999.0 -9999.0 040201
213.243740479901 54.4707663120924 6 15.27086 14.82989 14.70235 14.66543 nan nan 040301
213.268513577161 54.4608050974425 6 23.61251 21.92583 21.51851 21.41879 nan nan 040301
213.265706929134 54.4628445563855 3 23.88946 22.409 22.18823 22.11293 0.477618 0.085871 040301
213.257683452417 54.462809135041 3 22.00331 20.91632 20.7549 20.9324 0.432504 0.10149 040301
213.260988344076 54.4577724716931 6 24.65871 23.90712 22.12323 20.87683 nan nan 040301
182.899191553135 47.2810002372991 3 23.09933 23.2375 23.82379 22.13115 -9999.0 -9999.0 040662
182.895068619284 47.2811235592885 3 23.09905 21.72986 21.34688 21.44628 0.401092 0.096871 040662
182.891602340361 47.279340721561 3 22.8257 21.76845 21.55512 21.1621 0.350389 0.106162 040662
182.888817187223 47.2746009534916 3 19.67081 19.2315 19.05963 18.89869 0.090617 0.044053 040662
182.880221912675 47.2734948297565 3 22.73113 22.15339 21.22173 21.18048 0.926906 0.086379 040662
182.877168086309 47.2752972576099 6 17.96734 17.10965 16.79892 16.65157 nan nan 040662
182.897140158939 47.2725373746975 3 23.16646 22.5011 22.34087 21.91843 0.258524 0.116218 040662
182.889911678286 47.2768590722505 3 21.77517 21.24431 22.05401 21.6615 0.449877 0.087062 040662
243.617964060773 54.7259976998684 3 20.89972 20.34021 20.20063 20.14278 0.177478 0.110337 040780
243.619257684118 54.725970332156 3 20.57525 19.48782 18.9523 18.6588 0.288944 0.075206 040780
243.629943857819 54.7177699500936 6 21.26056 19.99779 19.38674 19.08901 nan nan 040780
243.613876805287 54.7292152799857 3 21.71224 20.46462 20.12468 19.80952 0.388795 0.071157 040780
243.632157627213 54.7287128520835 3 23.11868 21.3221 20.88363 21.40913 0.260973 0.113079 040780
243.62535413234 54.730424447863 3 22.68161 21.66801 21.52072 23.48899 0.937468 0.08275 040780
243.611843906883 54.7286435195211 3 21.98893 21.13153 20.60457 20.34425 0.444739 0.158175 040780
243.614049218361 54.7204683054468 6 25.45906 25.09765 22.64795 22.4836 nan nan 040780
243.615619217541 54.7195654651076 3 22.68745 21.11358 20.51344 20.41994 0.431136 0.072955 040780
243.619669452263 54.7177493348145 3 22.75713 21.52946 21.04695 20.73432 0.44628 0.110774 040780
243.633781040329 54.7292977297999 3 22.89598 21.82909 21.00667 20.81776 0.452241 0.096077 040780
243.629340963138 54.7325339927662 3 22.65877 21.95765 21.49324 21.92049 0.452657 0.147766 040780
242.078475731727 54.9051441876044 3 20.56275 19.03109 18.48818 18.0576 0.302345 0.034934 040782
242.069715119422 54.9065611629261 3 25.12385 24.84017 25.41772 22.55994 -9999.0 -9999.0 040782
242.079248787177 54.9067336501029 3 22.34314 21.42633 21.23778 21.81853 0.202248 0.086003 040782
242.065189931168 54.9071256480412 6 23.42208 21.54825 20.98561 20.60357 nan nan 040782
242.064707746416 54.9105391725218 6 25.76299 24.8305 24.75135 22.91577 nan nan 040782
242.083886177939 54.9052903629731 3 20.37776 19.91333 19.83746 20.22249 0.062452 0.051514 040782
242.083197181045 54.9092861737953 6 22.72403 21.89569 21.48492 21.22001 nan nan 040782
242.076545550337 54.9081792201638 3 21.71929 21.05026 20.88558 20.81433 0.264244 0.087374 040782
242.207256189927 54.9993203844957 3 22.45905 21.44337 20.95405 21.19631 0.405762 0.140204 050003
211.802715710095 53.9973022085025 3 23.06653 22.73953 22.72667 22.30212 0.43254 0.199961 050005
211.81965414843 54.0017172906858 3 22.142 21.47474 21.41098 21.28503 0.363808 0.098713 050005
211.815603934036 53.9932077370367 3 23.48981 21.22532 20.4214 20.06709 0.425603 0.028789 050005
212.338916972132 54.2674296709893 3 22.61276 22.94781 23.11193 22.85942 0.060486 0.07713 050044
212.344443761644 54.2611653620392 3 22.86163 22.34075 21.9699 21.19145 0.539475 0.191893 050044
212.323128880424 54.2633893360589 3 24.1737 23.32228 21.53537 21.1382 0.802653 0.066956 050044
212.33213421954 54.2558238371747 3 22.87551 22.66938 21.5319 21.05974 0.671628 0.12055 050044
212.322629656045 54.2617038198111 3 22.75439 21.82579 21.8007 21.27156 0.332127 0.107812 050044
212.320501502983 54.2649665180221 3 23.60774 22.68978 21.5756 21.34014 0.659649 0.072764 050044
242.830369474356 53.6364295151608 3 18.67191 17.69274 17.24523 16.9278 0.140919 0.019066 050081
242.841386792708 53.6386627736793 6 22.95977 21.2938 19.41134 18.2397 nan nan 050081
242.82577565281 53.6357490643953 6 18.17136 17.00811 16.51566 16.24543 nan nan 050081
242.843007008405 53.6402671538481 6 22.48913 21.43326 21.04063 20.58792 nan nan 050081
242.82122180172 53.6359227082983 3 23.24035 22.12197 21.95271 22.29287 0.366802 0.122437 050081
242.836741984492 53.6360598730746 6 22.81805 23.80702 23.54768 22.78016 nan nan 050081
242.831353482015 53.6422839160393 3 20.12961 19.7048 19.33953 19.74657 0.09889 0.045293 050081
242.840015835422 53.6442921602635 3 19.67471 19.15406 18.86495 18.7093 0.139735 0.029047 050081
184.162898935202 46.6881543390798 3 21.02502 20.6129 20.31547 20.35421 0.205552 0.113117 050088
184.16138543926 46.6941251512851 6 23.69096 22.96914 21.88956 21.76313 nan nan 050088
184.16361815873 46.6836722329148 3 24.29178 22.80392 21.63747 21.79399 0.503412 0.088673 050088
184.173048861943 46.6898885855036 3 22.27262 21.62177 21.83202 21.54295 0.395459 0.112564 050088
184.181182933918 46.6832618253103 3 22.62459 21.77746 21.63531 21.3822 0.394481 0.093014 050088
184.174382870578 46.6965496546196 3 21.69904 21.9288 21.4156 20.51014 -9999.0 -9999.0 050088
241.692618865176 54.9778432682954 3 23.34261 22.51624 21.52724 20.95539 0.794604 0.087581 050201
241.694482723289 54.9747512148173 6 27.22646 22.39073 21.52756 22.75698 nan nan 050201
241.695491935486 54.9755040993637 3 22.65026 20.98053 20.23031 19.93575 0.445627 0.048609 050201
