ra dec type modelMag_g modelMag_r modelMag_i modelMag_z z zErr idnum 
186.472090863779 47.6097740972971 3 20.44223 19.02164 18.50484 18.17841 0.262797 0.023826 370407
186.472500616765 47.5977316677382 3 24.28359 23.22129 21.65854 21.36323 0.444009 0.067608 370407
186.476355904777 47.5959868944949 3 23.12543 21.79858 20.87116 20.49701 0.538013 0.06414 370407
186.481063793122 47.6018104033004 3 17.35563 16.99501 16.70361 16.55558 0.061622 0.013487 370407
186.48457309432 47.6067595603131 6 22.62626 21.04998 19.51892 18.4937 nan nan 370407
184.363629354831 47.544923367261 6 21.48482 20.03693 19.2836 18.85931 nan nan 370428
184.367080294604 47.5490314015453 3 23.43402 22.14087 22.13169 21.73035 0.404384 0.06572 370428
184.370837280468 47.5469791666057 3 22.53559 21.23498 20.72802 20.75373 0.406348 0.107185 370428
184.37143878477 47.5525419586132 6 23.71051 22.91191 22.38032 23.43174 nan nan 370428
184.371694315287 47.5417800279894 3 25.67864 23.17477 21.9533 20.97882 -9999.0 -9999.0 370428
184.382597078972 47.5517376286898 6 22.63863 21.1891 19.76756 19.10252 nan nan 370428
184.382532140583 47.5506236892765 6 20.75434 20.68472 20.42144 20.70774 nan nan 370428
184.383690241612 47.5461160869498 3 21.72807 21.5407 21.92145 21.82991 0.660965 0.154861 370428
184.383772502651 47.5500770148569 6 22.91705 22.46894 22.50687 22.23157 nan nan 370428
184.374868118753 47.548175867029 3 20.22489 19.64973 19.39382 19.34758 0.160484 0.040225 370428
184.37207437334 47.5487998356269 6 24.10157 23.28553 22.50174 23.37341 nan nan 370428
161.355950891106 59.5033778548993 3 23.30001 22.33136 21.97606 21.69155 0.488018 0.124695 370469
161.357515425989 59.5019295014131 6 23.09572 24.58883 25.42051 22.44153 nan nan 370469
161.361141890969 59.4870622175812 3 23.35543 23.02873 21.58307 22.2127 0.494543 0.141489 370469
161.368735905622 59.4967922815135 3 17.13271 16.33125 15.93575 15.61177 0.073905 0.022259 370469
161.372495193923 59.5024200418616 6 18.5356 18.08457 17.94397 17.87013 nan nan 370469
161.380427047912 59.5010977097092 3 22.46471 21.4775 21.32323 22.12077 0.875396 0.091211 370469
186.255900042272 46.8006428150778 3 23.89275 21.71903 20.81555 20.21619 0.562518 0.037246 370498
186.258052751787 46.8054062343558 6 25.33332 24.40613 22.08088 23.94046 nan nan 370498
186.259588075305 46.798240369731 3 23.31973 22.34648 23.11113 21.49977 0.3857 0.110127 370498
186.268055146737 46.8057171743667 6 21.53597 20.03245 18.55554 17.80861 nan nan 370498
186.277163293571 46.8048665871721 6 21.37333 19.86901 19.02758 18.50481 nan nan 370498
186.278565585992 46.8027281056927 6 22.38722 22.11622 22.55241 21.13759 nan nan 370498
149.791951375917 1.14522812623724 3 23.51303 22.43424 21.50794 20.88075 0.709029 0.07859 370519
149.797778352892 1.14358698409035 3 18.41302 17.89267 17.57641 17.35723 0.071957 0.023437 370519
149.79816372333 1.14361411997877 3 24.38312 22.78011 22.12858 22.82661 0.56323 0.136108 370519
149.790621284226 1.13958191921935 3 22.27399 21.6076 20.99879 21.30255 0.253921 0.158106 370519
149.791914224438 1.14217773264033 6 23.79444 22.44499 22.18074 21.84569 nan nan 370519
149.793280964194 1.14083430025929 6 22.51397 22.07811 22.49271 22.07278 nan nan 370519
149.793961891667 1.15037554112271 6 23.75515 22.30366 21.89722 21.50814 nan nan 370519
149.794002037669 1.13710456171079 3 23.57651 22.23492 21.85264 21.45171 0.451196 0.092269 370519
149.795671201129 1.13630314502711 3 23.52622 22.72044 23.97425 22.42558 0.466217 0.092281 370519
149.799681241778 1.15037008838707 3 22.89647 21.38848 20.91535 20.56537 0.391671 0.082388 370519
149.796964742912 1.15149130851315 3 25.19296 24.04596 24.14625 20.28204 -9999.0 -9999.0 370519
150.944943064851 2.6457635856443 6 21.72271 21.61882 21.38421 21.33278 nan nan 370563
150.947190758262 2.64273536544056 6 23.11942 23.79395 23.02205 22.47023 nan nan 370563
150.947810061172 2.64222187934858 6 24.26331 22.8759 22.22396 22.12006 nan nan 370563
150.949027191894 2.64124523556032 3 22.3553 20.71405 20.02207 19.80404 0.410826 0.059693 370563
150.950491177367 2.63937128093068 3 20.94967 19.61498 19.12628 18.68171 0.348977 0.064024 370563
150.951780877002 2.63922724967231 6 25.16988 23.63445 22.62528 21.88054 nan nan 370563
150.951864239244 2.64645575787627 6 25.11441 22.47015 21.28541 22.83767 nan nan 370563
150.952119744005 2.6461680484643 3 19.36552 18.51371 18.08583 17.74881 0.122874 0.031183 370563
150.953750673194 2.64651635510586 3 22.65641 21.94526 21.99584 23.18716 0.230084 0.069259 370563
150.952657504158 2.64441904433489 6 24.37235 24.66717 24.20095 24.02965 nan nan 370563
150.952770981752 2.63837896629776 3 24.99788 22.95292 22.33201 21.701 0.45598 0.048189 370563
150.954478554704 2.64145794128635 3 21.55044 20.87816 20.54118 19.95112 0.342823 0.13304 370563
150.956189435741 2.65419003800199 3 21.03206 19.75587 19.38798 18.96256 0.386313 0.067382 370563
150.959641168245 2.6380490604986 6 23.0807 21.55021 20.35089 19.50904 nan nan 370563
159.975504570399 58.4105568188524 3 23.49824 22.37333 22.15412 22.08694 0.507365 0.129954 370566
159.984908954552 58.4149664936287 3 18.40507 17.99251 17.69394 17.58011 0.077277 0.022344 370566
159.995145111878 58.4095782578221 3 22.4121 21.71636 21.57167 21.87209 0.244498 0.149142 370566
159.99784804428 58.4226588055395 3 21.94101 21.02221 20.94952 20.86364 0.277643 0.101013 370566
149.10004232885 3.4569037126901 3 21.64314 20.5475 20.1513 19.85259 0.358845 0.11018 370589
149.100620532794 3.44946314968181 6 24.08964 25.21459 24.63097 20.8938 nan nan 370589
149.107879745887 3.4603859760832 6 18.10563 17.15726 16.8309 16.61042 nan nan 370589
149.108395192565 3.45494299860558 3 21.56097 19.94366 19.33637 19.04349 0.357865 0.045545 370589
149.10845920062 3.46276472138962 6 21.98803 20.65437 19.50536 18.88569 nan nan 370589
149.110829825659 3.45132463916051 3 21.42313 20.26851 19.84077 19.48605 0.314569 0.094029 370589
149.113814599486 3.4623557408963 6 22.84302 21.63845 20.2381 19.39915 nan nan 370589
150.492905952817 1.32904501048226 3 20.44105 19.40612 18.89482 18.58811 0.197615 0.036997 370595
150.493138490996 1.31995038123428 3 24.48495 23.55622 21.9068 21.37762 0.926846 0.073562 370595
150.493913277908 1.32839604419061 3 21.00827 20.0247 19.65153 19.36108 0.279216 0.081069 370595
150.495289277645 1.32751596762258 6 24.71238 23.5483 21.53365 21.19029 nan nan 370595
150.495495763599 1.32653869806992 6 22.88935 21.67238 20.49703 19.91656 nan nan 370595
150.49770226942 1.33101748618879 3 20.67587 19.4403 18.84357 18.41529 0.256955 0.054298 370595
150.497846309531 1.3179355001754 3 21.12357 20.38823 20.12633 19.72925 0.269818 0.066903 370595
150.498297356177 1.32360057867192 3 18.63288 18.17564 17.82739 17.7616 0.158704 0.025813 370595
150.50497015864 1.32481019379081 6 22.17107 22.08252 22.46439 22.38058 nan nan 370595
150.504979372852 1.32181991349562 6 24.77753 23.36073 21.81448 21.13832 nan nan 370595
150.593134836194 1.14573861643768 3 24.76294 23.17304 21.49738 22.65797 0.87169 0.119986 380012
150.581056132853 1.14401765637236 3 23.39748 22.36298 21.83538 21.19382 0.513967 0.139847 380012
150.585544806716 1.15080253143842 3 24.04122 22.64953 22.16032 22.09828 0.541788 0.085643 380012
150.595986213479 1.14781044585075 6 24.3899 22.78006 23.37094 22.56523 nan nan 380012
150.589065440207 1.15032630526691 3 19.26343 18.68712 18.3476 18.07793 0.129839 0.027614 380012
150.590410062245 1.1550324270569 6 20.37255 19.80002 19.54749 19.51138 nan nan 380012
150.591891201601 1.15350032333915 6 22.89853 21.47008 20.24842 19.5707 nan nan 380012
149.197725649633 1.03329265597445 6 20.69736 20.0182 19.68424 19.51004 nan nan 380014
149.198387474989 1.02511449801909 3 22.26092 20.78905 19.98894 19.47207 0.501163 0.06173 380014
149.199088680305 1.02342891704068 3 22.00658 21.50806 21.06565 22.20816 0.812891 0.090294 380014
149.199698938197 1.02896597413672 3 22.06848 21.41019 21.2882 22.95917 0.811534 0.08536 380014
149.200478667457 1.03111523121475 6 18.52848 17.67485 17.36372 17.20081 nan nan 380014
149.204245067809 1.02896142663336 3 18.84334 18.36509 18.0916 17.94558 0.123479 0.029319 380014
150.665820716898 2.45749852539117 3 22.03975 21.28448 21.14977 21.16471 0.317666 0.094815 380040
150.670012728997 2.47144922414223 3 23.90185 25.29409 22.22719 21.13046 -9999.0 -9999.0 380040
150.671397748986 2.47329323585196 6 25.3424 25.30074 24.2067 22.30777 nan nan 380040
150.671543334187 2.46816009418298 3 22.05614 20.40427 19.63354 19.20026 0.427237 0.034935 380040
150.675289622119 2.46553199034898 6 23.45546 23.76724 23.10753 21.72851 nan nan 380040
150.675802286098 2.46636621384463 3 24.92323 24.07377 23.76282 22.30654 -9999.0 -9999.0 380040
150.675953175292 2.46101296581923 3 22.33604 22.55304 23.48952 23.15828 -9999.0 -9999.0 380040
150.676246018717 2.47012516072766 6 24.93543 25.76719 24.05152 22.46262 nan nan 380040
150.676319756666 2.46881714314718 3 25.38063 25.30428 23.54375 23.37123 0.479397 0.089428 380040
150.680482943252 2.4611781910773 6 21.44407 19.98445 18.68179 17.98334 nan nan 380040
150.680620990581 2.46307381392542 6 24.9464 24.23536 23.7036 22.47289 nan nan 380040
150.677134961574 2.46707400871254 6 25.88049 25.01838 24.9189 22.00541 nan nan 380040
150.678972987708 2.46211569303213 3 25.04151 25.66473 24.58143 22.02092 -9999.0 -9999.0 380040
149.329461176126 3.0657258654008 6 26.51453 24.99179 25.49668 23.55915 nan nan 380046
149.334375738363 3.06481095799795 3 23.32041 22.34163 22.83208 22.02977 0.178539 0.10026 380046
149.334947545879 3.07839315710101 3 23.51453 21.92449 21.20103 20.96943 0.469078 0.066749 380046
149.335291022223 3.07029685569348 3 20.0159 19.21142 18.84511 18.61484 0.145616 0.052586 380046
149.338044458602 3.06373261046761 3 21.32667 20.90047 20.69745 20.60902 0.184824 0.100187 380046
149.338544501179 3.06623349941818 6 24.56815 25.42438 25.92922 23.25878 nan nan 380046
149.338933944873 3.07077714316235 6 23.67497 22.37436 21.64196 21.24955 nan nan 380046
149.340740000086 3.07489769504597 6 23.46609 22.64664 21.55105 21.25264 nan nan 380046
149.342100475875 3.06578673274052 3 25.20524 22.53466 22.94213 22.18318 0.609591 0.082279 380046
149.34217655359 3.06476323583826 3 23.76196 22.43023 22.68292 22.14401 0.384972 0.081458 380046
149.342267312061 3.0634571159879 6 23.70447 22.27333 21.49316 21.46344 nan nan 380046
183.685279606805 48.3182343849556 6 24.13766 22.53264 22.59803 21.56727 nan nan 380056
183.688680753331 48.3199226378544 3 19.67446 19.19631 18.93836 18.72659 0.122113 0.032247 380056
183.689681615067 48.3233279498208 3 22.4119 21.21337 20.7334 20.37785 0.397813 0.100316 380056
183.692107928102 48.314069229413 3 22.32872 21.49927 21.25188 20.68788 0.414668 0.112794 380056
183.700976713586 48.3258751573725 3 23.25621 22.19223 22.50283 21.71706 0.501107 0.079813 380056
183.701735249974 48.3215873775665 3 21.84238 20.7105 20.25317 19.86107 0.41553 0.095305 380056
185.739635484081 45.6727831092082 3 24.44215 23.17647 21.77025 21.20691 0.640152 0.062289 380108
185.741576007838 45.663678280973 6 23.83145 22.68746 22.10592 21.90835 nan nan 380108
185.741933586152 45.6777391272967 3 21.7485 21.3694 21.75845 20.97955 -9999.0 -9999.0 380108
185.742606516478 45.6707479814453 3 22.37975 21.63663 21.00636 21.147 0.542228 0.094449 380108
185.749965948005 45.6632216800345 3 23.8417 23.44722 21.70622 21.40644 0.516469 0.122018 380108
185.751557923916 45.6740908895329 3 20.71777 20.29067 20.0369 19.95137 0.163927 0.040119 380108
185.753482180573 45.6653236428741 3 19.74104 18.76897 18.25457 17.98033 0.225369 0.025946 380108
151.344079604301 2.64681366552131 3 24.26164 23.02642 21.64596 20.98985 0.689677 0.079213 380244
151.346427468612 2.64401269905966 3 23.09594 21.98026 21.98935 21.67813 0.34256 0.070319 380244
151.351119050777 2.64124162014406 3 17.41072 16.89958 16.5538 16.37241 0.085757 0.020335 380244
151.357172674858 2.63984749582625 3 23.01062 22.26404 21.99352 21.53449 0.51102 0.122274 380244
151.358346523321 2.63769031782273 3 25.3033 23.7832 25.21358 20.39578 -9999.0 -9999.0 380244
149.819639608725 2.9419785428211 3 22.23451 21.00594 20.54961 20.10403 0.385353 0.10099 380279
149.821649188041 2.94141623153898 3 22.25627 20.7057 20.08479 19.88584 0.385883 0.068933 380279
149.823679921964 2.93593663675155 3 21.39573 20.85471 20.78385 20.6827 0.237602 0.077215 380279
149.824796260834 2.94168122241277 6 23.19984 22.18667 22.04044 22.08347 nan nan 380279
149.827077433461 2.93466760485303 3 21.38738 20.17418 19.63977 19.30585 0.409451 0.06899 380279
149.827440697055 2.92742349861098 3 22.67348 21.30712 20.94492 20.90429 0.389353 0.097477 380279
149.830793596919 2.92950012387211 3 21.78673 20.76418 20.82002 20.3183 0.400647 0.065217 380279
149.835041497096 2.93003663848385 6 19.19576 17.99254 17.64571 17.43554 nan nan 380279
150.412882959719 3.24996183661553 3 20.42903 19.1431 18.70394 18.23658 0.324177 0.045996 380318
150.41337828144 3.25689829119049 3 23.52206 21.83467 21.22315 21.03238 0.412582 0.071034 380318
213.519309329282 53.4605567636787 6 22.60467 21.7687 21.33961 21.04419 nan nan 380378
213.522635501502 53.4715185507491 6 23.96921 23.71202 22.33639 22.859 nan nan 380378
213.523457316419 53.4589819822101 3 21.2144 19.93851 19.40397 19.04844 0.31423 0.075446 380378
213.524037448789 53.4700767808878 6 21.36109 20.88393 20.77288 20.66795 nan nan 380378
213.524848013716 53.4649605743493 3 24.15219 22.1627 21.22292 19.96547 -9999.0 -9999.0 380378
213.525056340993 53.4653733355599 3 20.64433 19.87718 19.58699 19.6514 0.280858 0.073889 380378
213.525572627236 53.4704527110045 3 21.41677 20.48943 20.24046 19.9525 0.294548 0.099929 380378
213.528756118166 53.4669091814881 3 21.29824 20.56304 20.179 19.93279 0.385361 0.127507 380378
213.529105495804 53.467360944068 3 21.65956 21.65077 21.66931 21.94259 0.215502 0.134732 380378
213.527453812267 53.4634234099707 6 23.30816 23.71357 23.93019 23.59264 nan nan 380378
242.385455299234 53.8730239745785 6 25.80292 24.68205 22.0744 23.3169 nan nan 390259
242.394141531124 53.8725982055885 3 19.29091 18.30325 17.82018 17.46364 0.133627 0.017004 390259
242.394731008561 53.8676142359317 6 19.72733 19.97676 20.17286 20.75129 nan nan 390259
242.395656295987 53.8685225336198 3 19.15299 18.58459 18.35102 18.25338 0.127597 0.067397 390259
242.402691292462 53.8700685010897 6 22.16273 20.80186 20.03305 19.54451 nan nan 390259
243.363312299215 53.9898263311648 6 25.55342 25.88475 24.40447 22.62136 nan nan 390264
243.365615358199 53.9917985101999 6 23.62757 22.42919 22.834 22.97954 nan nan 390264
243.372679416803 53.9933025047146 6 22.61485 21.51167 20.38939 19.85241 nan nan 390264
243.373922114859 53.9937537697509 3 19.59928 19.05747 18.78718 18.57005 0.132367 0.032863 390264
243.380164975291 53.9843576681096 3 22.00375 21.1274 20.92713 21.1598 0.55764 0.134278 390264
242.937352915025 54.4592376696269 3 22.13433 20.34776 19.47014 19.10142 0.495548 0.030801 390449
242.939150027537 54.4508773038591 6 24.32151 23.43509 21.77762 20.60859 nan nan 390449
242.940301123456 54.4596138636871 3 22.72676 21.4259 20.66084 20.37736 0.540344 0.088291 390449
242.948900297661 54.4622852252167 6 22.79257 21.97137 21.67725 21.60102 nan nan 390449
242.949746751125 54.4529287693189 6 25.78621 24.81208 23.92232 23.6648 nan nan 390449
242.955823823992 54.4597431414938 6 23.06179 22.06433 21.45814 21.44905 nan nan 390449
242.9567959661 54.4534651136891 3 22.37183 21.08617 20.54727 20.18237 0.422374 0.097257 390449
242.962783464654 54.4521985649917 6 22.32107 21.96761 21.53858 21.57391 nan nan 390449
214.516353306271 53.0190216593337 3 22.23368 21.25901 20.8667 20.63895 0.396466 0.104362 390471
214.519216053796 53.0172726522602 3 21.87763 20.03032 19.4666 19.07648 0.382563 0.025805 390471
214.519260411731 53.0139358598887 3 20.58871 19.92735 19.57036 19.39111 0.29712 0.086274 390471
214.52389777053 53.0059050713619 3 23.44097 22.39185 22.60163 21.07614 -9999.0 -9999.0 390471
214.524186903795 53.0121601690117 6 22.70322 21.25845 20.60316 20.46606 nan nan 390471
212.613681125735 53.8956410097103 3 20.59539 19.91342 19.66389 19.72845 0.218719 0.061152 390627
212.627362794383 53.8988230089529 3 18.74328 17.62029 17.16046 16.83341 0.15785 0.010057 390627
212.63041128631 53.8955636869206 3 23.94013 22.47266 22.10771 22.07194 0.431839 0.089148 390627
212.633113708171 53.8999823854347 3 20.42765 19.62108 19.33734 18.95231 0.32875 0.047819 390627
212.634295074323 53.8979289675891 3 22.02173 21.37983 21.09194 21.23245 0.355803 0.160524 390627
212.63640645609 53.9005343503352 6 23.33295 21.92253 22.09093 21.26394 nan nan 390627
212.640031905465 53.9020082082579 6 23.26346 24.95781 24.44163 22.5233 nan nan 390627
212.636835480237 53.9015487091067 6 23.34541 24.23983 23.56007 22.08199 nan nan 390627
241.25269088852 56.2343738322313 3 20.96339 20.24881 20.00118 19.8372 0.340491 0.093074 390712
241.253088677264 56.2369357286822 6 22.91544 21.97918 22.51424 22.29969 nan nan 390712
241.257492213506 56.2300669701691 6 22.1921 21.44368 21.45193 21.38765 nan nan 390712
241.26964426345 56.224471235335 3 22.0243 21.40804 21.46297 22.31229 0.078203 0.070591 390712
241.274874717907 56.2400312909424 3 21.57473 20.47457 20.03924 19.90841 0.435324 0.078765 390712
243.882727775453 56.1832616632662 3 22.96424 22.19039 21.72823 21.1145 0.502144 0.11531 400158
243.887762740886 56.1833824387655 6 24.38491 25.51421 24.54681 23.27871 nan nan 400158
243.897866611438 56.1901145065177 3 20.67856 20.30187 20.25597 19.81203 0.416217 0.152749 400158
